Info 0    [17:52:32.037] Starting TS Server
Info 1429 [17:53:52.147] getCompletionData: Is inside comment: 0.028342008590698242
Info 1430 [17:53:52.147] getCompletionData: Get previous token: 0.06036001443862915
Info 1431 [17:53:52.147] getCompletionsAtPosition: isCompletionListBlocker: 0.0027849674224853516
Info 1432 [17:53:52.147] getCompletionData: Semantic work: 0.07231301069259644
Info 1433 [17:53:52.270] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1434 [17:53:52.272] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 2.3211590051651ms
Info 1435 [17:53:52.272] Different program with same set of files
Info 1436 [17:53:52.273] getCompletionData: Get current token: 0.015268027782440186
Info 1437 [17:53:52.273] getCompletionData: Is inside comment: 0.028712034225463867
Info 1438 [17:53:52.273] getCompletionData: Get previous token: 0.05547100305557251
Info 1439 [17:53:52.273] getCompletionsAtPosition: isCompletionListBlocker: 0.004567980766296387
Info 1440 [17:53:52.273] getCompletionData: Semantic work: 0.18871498107910156
Info 1441 [17:53:52.275] getCompletionData: Get current token: 0.015980005264282227
Info 1442 [17:53:52.275] getCompletionData: Is inside comment: 0.028692960739135742
Info 1443 [17:53:52.275] getCompletionData: Get previous token: 0.05572199821472168
Info 1444 [17:53:52.275] getCompletionsAtPosition: isCompletionListBlocker: 0.0030159950256347656
Info 1445 [17:53:52.275] getCompletionData: Semantic work: 0.08790099620819092
Info 1446 [17:53:52.282] getCompletionData: Get current token: 0.015859007835388184
Info 1447 [17:53:52.282] getCompletionData: Is inside comment: 0.02920299768447876
Info 1448 [17:53:52.283] getCompletionData: Get previous token: 0.0557820200920105
Info 1449 [17:53:52.283] getCompletionsAtPosition: isCompletionListBlocker: 0.003036022186279297
Info 1450 [17:53:52.283] getCompletionData: Semantic work: 0.08183997869491577
Info 1451 [17:53:52.283] getCompletionData: Get current token: 0.36031001806259155
Info 1452 [17:53:52.283] getCompletionData: Is inside comment: 0.03204900026321411
Info 1453 [17:53:52.283] getCompletionData: Get previous token: 0.05588197708129883
Info 1454 [17:53:52.283] getCompletionsAtPosition: isCompletionListBlocker: 0.0027460455894470215
Info 1455 [17:53:52.284] getCompletionData: Semantic work: 0.09449297189712524
Info 1456 [17:53:52.333] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1457 [17:53:52.335] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 2.030956983566284ms
Info 1458 [17:53:52.335] Different program with same set of files
Info 1459 [17:53:52.336] getCompletionData: Get current token: 0.014976978302001953
Info 1460 [17:53:52.336] getCompletionData: Is inside comment: 0.029323995113372803
Info 1461 [17:53:52.336] getCompletionData: Get previous token: 0.055953025817871094
Info 1462 [17:53:52.336] getCompletionsAtPosition: isCompletionListBlocker: 0.0031050443649291992
Info 1463 [17:53:52.336] getCompletionData: Semantic work: 0.15931099653244019
Info 1464 [17:53:52.339] getCompletionData: Get current token: 0.011752009391784668
Info 1465 [17:53:52.339] getCompletionData: Is inside comment: 0.022612035274505615
Info 1466 [17:53:52.339] getCompletionData: Get previous token: 0.2502880096435547
Info 1467 [17:53:52.339] getCompletionsAtPosition: isCompletionListBlocker: 0.003065049648284912
Info 1468 [17:53:52.339] getCompletionData: Semantic work: 0.08177000284194946
Info 1469 [17:53:52.340] getCompletionData: Get current token: 0.011582016944885254
Info 1470 [17:53:52.341] getCompletionData: Is inside comment: 0.02254098653793335
Info 1471 [17:53:52.341] getCompletionData: Get previous token: 0.04244798421859741
Info 1472 [17:53:52.341] getCompletionsAtPosition: isCompletionListBlocker: 0.002364039421081543
Info 1473 [17:53:52.341] getCompletionData: Semantic work: 0.06293505430221558
Info 1474 [17:53:52.363] getCompletionData: Get current token: 0.012282013893127441
Info 1475 [17:53:52.363] getCompletionData: Is inside comment: 0.023132026195526123
Info 1476 [17:53:52.363] getCompletionData: Get previous token: 0.04297900199890137
Info 1477 [17:53:52.363] getCompletionsAtPosition: isCompletionListBlocker: 0.0047190189361572266
Info 1478 [17:53:52.364] getCompletionData: Semantic work: 0.4462769627571106
Info 1479 [17:53:52.524] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1480 [17:53:52.527] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 2.9818979501724243ms
Info 1481 [17:53:52.527] Different program with same set of files
Info 1482 [17:53:52.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1483 [17:53:52.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 2.5508689880371094ms
Info 1484 [17:53:52.738] Different program with same set of files
Info 1485 [17:53:53.111] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1486 [17:53:53.114] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 2.4508169889450073ms
Info 1487 [17:53:53.114] Different program with same set of files
Info 1488 [17:53:53.619] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1489 [17:53:53.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 2.4469199776649475ms
Info 1490 [17:53:53.622] Different program with same set of files
Info 1491 [17:53:54.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1492 [17:53:54.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 2.551472008228302ms
Info 1493 [17:53:54.368] Different program with same set of files
Info 1494 [17:53:55.157] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1495 [17:53:55.160] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 2.973173975944519ms
Info 1496 [17:53:55.160] Different program with same set of files
Info 1497 [17:53:55.838] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1498 [17:53:55.840] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 2.5691739916801453ms
Info 1499 [17:53:55.840] Different program with same set of files
Info 1500 [17:53:56.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1501 [17:53:56.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 2.3627259731292725ms
Info 1502 [17:53:56.078] Different program with same set of files
Info 1503 [17:53:56.325] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1504 [17:53:56.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 2.5860649943351746ms
Info 1505 [17:53:56.328] Different program with same set of files
Info 1506 [17:53:56.693] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1507 [17:53:56.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 5.733417987823486ms
Info 1508 [17:53:56.699] Different program with same set of files
Info 1509 [17:53:57.038] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1510 [17:53:57.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 4.930758953094482ms
Info 1511 [17:53:57.043] Different program with same set of files
Info 1512 [17:53:58.141] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1513 [17:53:58.143] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 2.363086998462677ms
Info 1514 [17:53:58.143] Different program with same set of files
Info 1515 [17:53:58.639] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1516 [17:53:58.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 2.4286569952964783ms
Info 1517 [17:53:58.641] Different program with same set of files
Info 1518 [17:53:59.958] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1519 [17:53:59.961] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 2.772306978702545ms
Info 1520 [17:53:59.962] Different program with same set of files
Info 1521 [17:54:00.370] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1522 [17:54:00.373] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 3.2507030367851257ms
Info 1523 [17:54:00.373] Different program with same set of files
Info 1524 [17:54:01.902] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1525 [17:54:01.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 2.3755810260772705ms
Info 1526 [17:54:01.905] Different program with same set of files
Info 1527 [17:54:05.208] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1528 [17:54:05.211] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 3.3707950115203857ms
Info 1529 [17:54:05.211] Different program with same set of files
Info 1530 [17:54:05.212] getCompletionData: Get current token: 0.015568971633911133
Info 1531 [17:54:05.212] getCompletionData: Is inside comment: 0.025828003883361816
Info 1532 [17:54:05.212] getCompletionData: Get previous token: 0.04214799404144287
Info 1533 [17:54:05.212] getCompletionsAtPosition: isCompletionListBlocker: 0.013935983180999756
Info 1534 [17:54:05.214] getExportInfoMap: cache miss or empty; calculating new results
Info 1535 [17:54:05.214] getExportInfoMap: done in 0.30597102642059326 ms
Info 1536 [17:54:05.214] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1537 [17:54:05.215] collectAutoImports: response is complete
Info 1538 [17:54:05.215] collectAutoImports: 0.025626957416534424
Info 1539 [17:54:05.215] getCompletionData: Semantic work: 2.7772679924964905
Info 1540 [17:54:05.221] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.611472964286804
Info 1541 [17:54:05.318] getCompletionData: Get current token: 0.009647011756896973
Info 1542 [17:54:05.318] getCompletionData: Is inside comment: 0.01598900556564331
Info 1543 [17:54:05.318] getCompletionData: Get previous token: 0.02617800235748291
Info 1544 [17:54:05.318] getCompletionsAtPosition: isCompletionListBlocker: 0.01164102554321289
Info 1545 [17:54:05.319] getExportInfoMap: cache miss or empty; calculating new results
Info 1546 [17:54:05.319] getExportInfoMap: done in 0.09174901247024536 ms
Info 1547 [17:54:05.319] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1548 [17:54:05.319] collectAutoImports: response is complete
Info 1549 [17:54:05.320] collectAutoImports: 0.015408039093017578
Info 1550 [17:54:05.320] getCompletionData: Semantic work: 1.7653239965438843
Info 1551 [17:54:05.323] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.7399100065231323
Info 1552 [17:54:05.325] getCompletionData: Get current token: 0.007773995399475098
Info 1553 [17:54:05.326] getCompletionData: Is inside comment: 0.013094007968902588
Info 1554 [17:54:05.326] getCompletionData: Get previous token: 0.021941006183624268
Info 1555 [17:54:05.326] getCompletionsAtPosition: isCompletionListBlocker: 0.008466005325317383
Info 1556 [17:54:05.327] getExportInfoMap: cache miss or empty; calculating new results
Info 1557 [17:54:05.327] getExportInfoMap: done in 0.07624000310897827 ms
Info 1558 [17:54:05.327] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1559 [17:54:05.327] collectAutoImports: response is complete
Info 1560 [17:54:05.327] collectAutoImports: 0.013413965702056885
Info 1561 [17:54:05.327] getCompletionData: Semantic work: 1.2323880195617676
Info 1562 [17:54:05.330] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.1677640080451965
Info 1563 [17:54:05.332] getCompletionData: Get current token: 0.007945001125335693
Info 1564 [17:54:05.332] getCompletionData: Is inside comment: 0.012492001056671143
Info 1565 [17:54:05.332] getCompletionData: Get previous token: 0.023473024368286133
Info 1566 [17:54:05.332] getCompletionsAtPosition: isCompletionListBlocker: 0.0109100341796875
Info 1567 [17:54:05.334] getExportInfoMap: cache miss or empty; calculating new results
Info 1568 [17:54:05.334] getExportInfoMap: done in 0.08786100149154663 ms
Info 1569 [17:54:05.334] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1570 [17:54:05.334] collectAutoImports: response is complete
Info 1571 [17:54:05.334] collectAutoImports: 0.014046013355255127
Info 1572 [17:54:05.334] getCompletionData: Semantic work: 2.2653300166130066
Info 1573 [17:54:05.337] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.4473040103912354
Info 1574 [17:54:05.369] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1575 [17:54:05.371] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 2.10494601726532ms
Info 1576 [17:54:05.371] Different program with same set of files
Info 1577 [17:54:05.371] getCompletionData: Get current token: 0.008024990558624268
Info 1578 [17:54:05.371] getCompletionData: Is inside comment: 0.12390702962875366
Info 1579 [17:54:05.371] getCompletionData: Get previous token: 0.02489602565765381
Info 1580 [17:54:05.372] getCompletionsAtPosition: isCompletionListBlocker: 0.01036900281906128
Info 1581 [17:54:05.373] getExportInfoMap: cache miss or empty; calculating new results
Info 1582 [17:54:05.373] getExportInfoMap: done in 0.15751904249191284 ms
Info 1583 [17:54:05.373] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
